Halden - Twine (Amh Araeng) - 350 Bicolor Gemstones (Rank 2),Halden - Queues-liées (Amh Araeng) - 350 gemmes bicolores (Rang 2),Halden - Pfotenschlag (Amh Araeng) - 350 zweifarbige Edelsteine (Rang 2)
Halden - Twine (Amh Araeng) - 350 Bicolor Gemstones (Rank 3),Halden - Queues-liées (Amh Araeng) - 350 gemmes bicolores (Rang 3),Halden - Pfotenschlag (Amh Araeng) - 350 zweifarbige Edelsteine (Rang 3)
Halden - Twine (Amh Araeng) - 400 Bicolor Gemstones (Rank 3),Halden - Queues-liées (Amh Araeng) - 400 gemmes bicolores (Rang 3),Halden - Pfotenschlag (Amh Araeng) - 400 zweifarbige Edelsteine (Rang 3)
"Haneko Burneko - The Waking Sands (Western Thanalan) - 5,000 Gil",Haneko Burneko - Refuge des sables (Thanalan occidental) - 5 000 gils,Haneko Burneko - The Waking Sands (Westliches Thanalan) - 5.000 Gil
Happy Bunny Lockbox - Eureka Hydatos,Eurêka Hydatos - Coffre au trésor des lapins du bohneur,Eureka Hydatos: Glückshasen Schatztruhe
Happy Bunny Lockbox - Eureka Pagos,Eurêka Pagos - Coffre au trésor des lapins du bohneur,Eureka Pagos: Glückshasen Schatztruhe
Happy Bunny Lockbox - Eureka Pyros,Eurêka Pyros - Coffre au trésor des lapins du bohneur,Eureka Pyros: Glückshasen Schatztruhe
Hatching-tide (2014),La chasse aux Prœufs (2014),Wundereiersuche (2014)
Hatching-tide (2015),La chasse aux Prœufs (2015),Wundereiersuche (2015)
Hatching-tide (2016),La chasse aux Prœufs (2016),Wundereiersuche (2016)
Hatching-tide (2017),La chasse aux Prœufs (2017),Wundereiersuche (2017)
Hatching-tide (2018),La chasse aux Prœufs (2018),Wundereiersuche (2018)
Hatching-tide (2019),La chasse aux Prœufs (2019),Wundereiersuche (2019)
Hatching-tide (2020),La chasse aux Prœufs (2020),Wundereiersuche (2020)
Hatching-tide (2021),La chasse aux Prœufs (2021),Wundereiersuche (2021)
Hatching-tide (2022),La chasse aux Prœufs (2022),Wundereiersuche (2022)
Hatching-tide (2023),La chasse aux Prœufs (2023),Wundereiersuche (2023)
Heat-warped Lockbox - Eureka Pyros,Coffre roussi - Eureka Pyros,Eureka Pyros - Feuerversengte Schließkassette
Heaven-on-High: Gold Sack,Pilier des cieux - Trésor énigmatique de grade II,Himmelssäule: Gülden strahlender Schatzbeutel
Heaven-on-High: Silver/Gold Sack,Pilier des cieux - Trésor énigmatique de grade I ou II,Himmelssäule: Silbrig/Gülden strahlender Schatzbeutel
Heaven-on-High - Gold Sack,Pilier des cieux - Trésor énigmatique de grade II,Himmelssäule: Gülden strahlender Schatzbeutel
Heaven-on-High - Gold/Platinum Sack,Pilier des cieux - Trésor énigmatique de grade II ou III,Himmelssäule: Gülden/Platin strahlender Schatzbeutel
Heaven-on-High - Platinum Sack,Pilier des cieux - Trésor énigmatique de grade III,Himmelssäule: Platin strahlender Schatzbeutel
Heaven-on-High - Any Sack,"Pilier des cieux - Trésor énigmatique de grade I, II ou III",Himmelssäule: Schatzbeutel
Heaven-on-High - Gold Sack,Pilier des cieux - Trésor énigmatique de grade II,Himmelssäule: Gülden strahlender Schatzbeutel
Heaven-on-High - Gold/Platinum Sack,Pilier des cieux - Trésor énigmatique de grade II ou III,Himmelssäule: Gülden/Platin strahlender Schatzbeutel
Heaven-on-High - Platinum Sack,Pilier des cieux - Trésor énigmatique de grade III,Himmelssäule: Platin strahlender Schatzbeutel
Heaven-on-High - Silver Sack,Pilier des cieux - Trésor énigmatique de grade I,Himmelssäule: Slbrig strahlender Schatzbeutel
Heaven-on-High - Silver/Gold Sack,Pilier des cieux - Trésor énigmatique de grade I ou II,Himmelssäule: Silbrig/Gülden strahlender Schatzbeutel
Heavensturn (2014),Fête de la transition (2014),Himmelswende (2014)
Heavensturn (2015),Fête de la transition (2015),Himmelswende (2015)
Heavensturn (2016),Fête de la transition (2016),Himmelswende (2016)
Heavensturn (2017),Fête de la transition (2017),Himmelswende (2017)
Heavensturn (2018),Fête de la transition (2018),Himmelswende (2018)
Heavensturn (2019),Fête de la transition (2019),Himmelswende (2019)
Heavensturn (2020),Fête de la transition (2020),Himmelswende (2020)
Heavensturn (2021),Fête de la transition (2021),Himmelswende (2021)
Heavensturn (2022),Fête de la transition (2022),Himmelswende (2022)
Heavensturn (2023),Fête de la transition (2023),Himmelswende (2023)
Heavensturn (2024),Fête de la transition (2024),Himmelswende (2024)
Heavensward Collector's Edition,Édition Collector de Heavensward,Heavensward Collector's Edition
Heavensward Pre-order,Bonus de précommande de Heavensward,Heavensward Vorbestellung
"Heavy Boots of Lead (30, 22)","Force ouvrière (30, 22)","Gewaltsame Arbeitsniederlegung (30, 22)"
Hide and Seek Shenanigans (1.0 Quest),Hide and Seek Shenanigans (Quête 1.0),Hide and Seek Shenanigangs (1.0 Quest)
Highland Exploration XIII,Exploration en montagne XIII,Hochlanderkundung XIII
Highland Exploration XIV,Exploration en montagne XIV,Hochlanderkundung XIV
Highland Exploration XIX - XXII,Exploration en montagne XIX - XXII,Hochlanderkundung XIX - XXII
Highland Exploration XXII,Exploration en montagne XXII,Hochlanderkundung XXII
Highland Exploration XXV,Exploration en montagne XXV,Hochlanderkundung XXV
Highland Exploration XXVI - XXVIII,Exploration en montagne XXVI - XXVIII,Hochlanderkundung XXVI - XXVIII
Highland Exploration XXVIII,Exploration en montagne XXVIII,Hochlanderkundung XXVIII
Hikagiri / Shisui of the Violet Tides,Hikagiri / Le Palais aux Marées violettes,Hikagiri / Shisui
Hismena - Idyllshire - 375 Allagan Tomestones of Poetics,Hismena - Idyllée - 375 mémoquartz allagois poétiques,Hismena - Frohehalde - 375 Allagische Steine der Poesie
"Hobgoblin / Kholusia (33, 33)","Hobgobelin / Kholusia (33, 33)","Hobgoblin / Kholusia (33, 33)"
"Housing Merchant - Any Residential Area - 5,000 Gil",Quincaillière - N'importe quelle zone de résidence - 5 000 gils,Krämer/in - Wohngebiete - 5.000 Gil
Hunt Billmaster - Any Grand Company Headquarters - 440 Allied Seals,Responsable de la Chasse - N'importe quel QG de grande compagnie - 440 insignes alliés,Jagdmeister - Hauptquatiere der Staatlichen Gesellschaften - 440 Jagdabzeichen
Hunt Billmaster - Any Grand Company Headquarters - 500 Allied Seals,Responsable de la Chasse - N'importe quel QG de grande compagnie - 500 insignes alliés,Jagdmeister - Hauptquatiere der Staatlichen Gesellschaften - 500 Jagdabzeichen
Hunter's Moon (2011),Lune du chasseur (2011),Jagdmond (2011)
Hydatos Lockbox,Coffre verrouillé d'Hydatos,Eureka Hydatos - Hydatos-Schließkassette
"Hypertuned Havoc (17, 17)","Une opportunité en or (17, 17)","Eine goldene Gelegenheit (17, 17)"
Ifrit / The Bowl of Embers,Ifrit / Le Cratère des tisons,Ifrit / Das Grab der Lohe
Imperial Triad Card,Pochette Triple Triade impériale,Garleische Triple Triad-Karte
In-Game Item Campaign,Campagne promotionnelle en jeu,Werbekampagne im Spiel
Innocence / The Crown Of The Immaculate,Innocence / La Couronne de l'Immaculé,Innozenz / Offenbarung - Innozenz
Item code included with A Realm Reborn Original Soundtrack,Code d'objet bonus inclus dans A Realm Reborn Original Soundtrack,Bonus-Gegenstandscode inkludiert bei A Realm Reborn Original Soundtrack
Item code included with Before Meteor Original Soundtrack,Code d'objet bonus inclus dans Before Meteor Original Soundtrack,Bonus-Gegenstandscode inkludiert bei Before Meteor Original Soundtrack
Item code included with Before the Fall Original Soundtrack,Code d'objet bonus inclus dans Before the Fall Original Soundtrack,Bonus-Gegenstandscode inkludiert bei Before the Fall Original Soundtrack
Item code included with Cait Sith Doll Plushie,Code d'objet bonus inclus dans Cait Sith Doll Plushie,Bonus-Gegenstandscode inkludiert bei Cait Sith Doll Plushie
Item code included with Death Unto Dawn Original Soundtrack,Code d'objet bonus inclus dans Death Unto Dawn Original Soundtrack,Bonus-Gegenstandscode inkludiert bei Death Unto Dawn Original Soundtrack
Item code included with Delivery Moogle Plushie,Code d'objet bonus inclus dans Delivery Moogle Plushie,Bonus-Gegenstandscode inkludiert bei Delivery Moogle Plushie
Item code included with Emerald Carbuncle Plushie,Code d'objet bonus inclus dans Emerald Carbuncle Plushie,Bonus-Gegenstandscode inkludiert bei Emerald Carbuncle Plushie
Item code included with Encyclopaedia Eorzea,Code d'objet bonus inclus dans Encyclopaedia Eorzea,Bonus-Gegenstandscode inkludiert bei Encyclopaedia Eorzea
Item code included with Encyclopaedia Eorzea II,Code d'objet bonus inclus dans Encyclopaedia Eorzea II,Bonus-Gegenstandscode inkludiert bei Encyclopaedia Eorzea II
Item code included with Encyclopaedia Eorzea III,Code d'objet bonus inclus dans Encyclopaedia Eorzea III,Bonus-Gegenstandscode inkludiert bei Encyclopaedia Eorzea III
Item code included with Endwalker Original Soundtrack,Code d'objet bonus inclus dans Endwalker Original Soundtrack,Bonus-Gegenstandscode inkludiert bei Endwalker Original Soundtrack
Item code included with Final Fantasy 25th Anniversary Ultimate Box,Code d'objet bonus inclus dans Final Fantasy 25th Anniversary Ultimate Box,Bonus-Gegenstandscode inkludiert bei Final Fantasy 25th Anniversary Ultimate Box
Item code included with Growing Light Original Soundtrack,Code d'objet bonus inclus dans Growing Light Original Soundtrack,Bonus-Gegenstandscode inkludiert bei Growing Light Original Soundtrack
Item code included with Heavensward Original Soundtrack,Code d'objet bonus inclus dans Heavensward Original Soundtrack,Bonus-Gegenstandscode inkludiert bei Heavensward Original Soundtrack
Item code included with Meister Quality Figure Hydaelyn & Zodiark,Code d'objet bonus inclus dans Meister Quality Figure Hydaelyn & Zodiark,Bonus-Gegenstandscode inkludiert bei Meister Quality Figure Hydaelyn & Zodiark
Item code included with Meister Quality Figure Odin,Code d'objet bonus inclus dans Meister Quality Figure Odin,Bonus-Gegenstandscode inkludiert bei Meister Quality Figure Odin
Item code included with Meister Quality Figure Omega,Code d'objet bonus inclus dans Meister Quality Figure Omega,Bonus-Gegenstandscode inkludiert bei Meister Quality Figure Omega
Item code included with Meister Quality Figure Shiva,Code d'objet bonus inclus dans Meister Quality Figure Shiva,Bonus-Gegenstandscode inkludiert bei Meister Quality Figure Shiva
"Item code included with Meister Quality Figure Ultima, the High Seraph","Code d'objet bonus inclus dans Meister Quality Figure Ultima, the High Seraph","Bonus-Gegenstandscode inkludiert bei Meister Quality Figure Ultima, the High Seraph"
Item code included with Shadowbringers Original Soundtrack,Code d'objet bonus inclus dans Shadowbringers Original Soundtrack,Bonus-Gegenstandscode inkludiert bei Shadowbringers Original Soundtrack
Item code included with Stormblood Original Soundtrack,Code d'objet bonus inclus dans Stormblood Original Soundtrack,Bonus-Gegenstandscode inkludiert bei Stormblood Original Soundtrack
Item code included with The Art of Eorzea -Another Dawn-,Code d'objet bonus inclus dans The Art of Eorzea -Another Dawn-,Bonus-Gegenstandscode inkludiert bei The Art of Eorzea -Another Dawn-
Item code included with The Art of Ishgard -Stone and Steel-,Code d'objet bonus inclus dans The Art of Ishgard -Stone and Steel-,Bonus-Gegenstandscode inkludiert bei The Art of Ishgard -Stone and Steel-
Item code included with The Art of Ishgard -The Scars of War-,Code d'objet bonus inclus dans The Art of Ishgard -The Scars of War-,Bonus-Gegenstandscode inkludiert bei The Art of Ishgard -The Scars of War-
Item code included with The Art of Reflection -Histories Forsaken- Artbook,Code d'objet bonus inclus dans The Art of Reflection -Histories Forsaken- Artbook,Bonus-Gegenstandscode inkludiert bei The Art of Reflection -Histories Forsaken- Artbook
Item code included with The Art of Reflection -Histories Unwritten- Artbook,Code d'objet bonus inclus dans The Art of Reflection -Histories Unwritten- Artbook,Bonus-Gegenstandscode inkludiert bei The Art of Reflection -Histories Unwritten- Artbook
Item code included with The Art of Resurrection -Among The Stars- Artbook,Code d'objet bonus inclus dans The Art of Resurrection -Among The Stars- Artbook,Bonus-Gegenstandscode inkludiert bei The Art of Resurrection -Among The Stars- Artbook
Item code included with The Art of Resurrection -Beyond the Veil- Artbook,Code d'objet bonus inclus dans The Art of Resurrection -Beyond the Veil- Artbook,Bonus-Gegenstandscode inkludiert bei The Art of Resurrection -Beyond the Veil- Artbook
Item code included with The Art of the Revolution -Eastern Memories-,Code d'objet bonus inclus dans The Art of the Revolution -Eastern Memories-,Bonus-Gegenstandscode inkludiert bei The Art of the Revolution -Eastern Memories-
Item code included with The Art of the Revolution -Western Memories-,Code d'objet bonus inclus dans The Art of the Revolution -Western Memories-,Bonus-Gegenstandscode inkludiert bei The Art of the Revolution -Western Memories-
Item code included with The Far Edge of Fate Original Soundtrack,Code d'objet bonus inclus dans The Far Edge of Fate Original Soundtrack,Bonus-Gegenstandscode inkludiert bei The Far Edge of Fate Original Soundtrack
Item code included with Topaz Carbuncle Plushie,Code d'objet bonus inclus dans Topaz Carbuncle Plushie,Bonus-Gegenstandscode inkludiert bei Topaz Carbuncle Plushie
Item code included with first printing of Final Fantasy XIV 1.0,Code d'objet bonus inclus dans first printing of Final Fantasy XIV 1.0,Bonus-Gegenstandscode inkludiert bei ersten Auflage von Final Fantasy XIV 1.0
Item code included with first printing of Final Fantasy XIII,Code d'objet bonus inclus dans first printing of Final Fantasy XIII,Bonus-Gegenstandscode inkludiert bei der ersten Auflage von Final Fantasy XIII
Itinerant Moogle,Mog voyageur,Reisender Mogry
Ivon Coeurlfist / The Temple Of The Fist,Ivon le Coeurl / Le Temple du Poing,Ivon Coeurlfaust / Tempel der Faust
"Ixali Vendor - Ehcatl (North Shroud) - 25,000 Gil (Rank 7)",Vendeur ixal - Ehcatl (Forêt du nord) - 25 000 gils (Rang 7),Ixal-Händler - Ehcatl (Nordwald) - 25.000 Gil (Rang 7)
"Ixali Vendor - Ehcatl (North Shroud) - 25,000 Gil (Rank 8)",Vendeur ixal - Ehcatl (Forêt du nord) - 25 000 gils (Rang 8),Ixal-Händler - Ehcatl (Nordwald) - 25.000 Gil (Rang 8)
"Ixali Vendor - Ehcatl (North Shroud) - 120,000 Gil (Rank 7)",Vendeur ixal - Ehcatl (Forêt du nord) - 120 000 gils (Rang 7),Ixal-Händler - Ehcatl (Nordwald) - 120.000 Gil (Rang 7)
"J'lakshai (Old Sharlayan) / Wilmetta (Radz-at-Han) - 3,200 Sacks Of Nuts",J'lakshai (Vieille Sharlayan) / Wilmetta (Radz-at-Han) - 3 200 insignes de Chasse,J'lakshai (Alt-Sharlayan) / Wilmetta (Radz-at-Han) - 3.200 Kupo-Trophäen
J'lakshai (Old Sharlayan) / Wilmetta (Radz-at-Han) - 300 Sacks of Nuts,J'lakshai (Vieille Sharlayan) / Wilmetta (Radz-at-Han) - 300 insignes de Chasse,J'lakshai (Alt-Sharlayan) / Wilmetta (Radz-at-Han) - 300 Kupo-Trophäen
J'lakshai (Old Sharlayan) / Wilmetta (Radz-at-Han) - 800 Sacks Of Nuts,J'lakshai (Vieille Sharlayan) / Wilmetta (Radz-at-Han) - 800 insignes de Chasse,J'lakshai (Alt-Sharlayan) / Wilmetta (Radz-at-Han) - 800 Kupo-Trophäen
J'lakshai (Old Sharlayan) / Wilmetta (Radz-at-Han) - 800 Sacks of Nuts,J'lakshai (Vieille Sharlayan) / Wilmetta (Radz-at-Han) - 800 insignes de Chasse,J'lakshai (Alt-Sharlayan) / Wilmetta (Radz-at-Han) - 800 Kupo-Trophäen
Jagd Doll / Alexander - The Cuff of the Father,Poupée jagd / Alexander - Le Poignet du Père,Jagdpuppe / Alexander - Elle des Vaters
"Jhammel / The Peaks (26, 30)","Jhammel / Les Pics (26, 30)","Jhammel / Die Zinnen (26, 30)"
Jonathas - Old Gridania - 1 Achievement Certificate,Jonathas - Vieille Gridania - 1 jeton de hauts faits,Jonathas - Alt-Gridania - 1 Errungenschaftszertifikat
Jonathas - Old Gridania - 2 Achievement Certificates,Jonathas - Vieille Gridania - 2 jetons de hauts faits,Jonathas - Alt-Gridania - 2 Errungenschaftszertifikate
Jonathas - Old Gridania - 3 Achievement Certificates,Jonathas - Vieille Gridania - 3 jetons de hauts faits,Jonathas - Alt-Gridania - 3 Errungenschaftszertifikate
Jonathas - Old Gridania - 6 Achievement Certificates,Jonathas - Vieille Gridania - 6 jetons de hauts faits,Jonathas - Alt-Gridania - 6 Errungenschaftszertifikate
Item code included with Journeys: FINAL FANTASY XIV Arrangement Album,Code d'objet bonus inclus dans Journeys: FINAL FANTASY XIV Arrangement Album,Bonus-Gegenstandscode inkludiert bei Journey: FINAL FANTASY XIV Arrangement Album
Jul Oul - Lydha Lran (Il Mheg) - 18 Fae Fancies (Rank 7),Jul Oul - Lydha Lran (Il Mheg) - 18 Cristaux illusoires pixie (Rang 7),Jul Oul - Lydha Lran (Il Mheg) - 18 Pixie-Glitter (Rang 7)
Jul Oul - Lydha Lran (Il Mheg) - 6 Fae Fancies (Rank 8),Jul Oul - Lydha Lran (Il Mheg) - 6 Cristaux illusoires pixie (Rang 8),Jul Oul - Lydha Lran (Il Mheg) - 6 Pixie-Glitter (Rang 8)
Jul Oul - Lydha Lran (Il Mheg) - 8 Fae Fancies (Rank 6),Jul Oul - Lydha Lran (Il Mheg) - 8 Cristaux illusoires pixie (Rang 6),Jul Oul - Lydha Lran (Il Mheg) - 8 Pixie-Glitter (Rang 6)
"Junkmonger - Idyllshire - 5,000 Gil",Quincaillière - Idyllée - 5 000 gils,Krämerin - Frohehalde - 5.000 Gil
"Junkmonger - Matoya's Cave (The Dravanian Hinterlands) - 5,000 Gil",Quincaillière - Caverne de Matoya (Arrière-pays dravanien) - 5 000 gils,Krämer - Matoyas Höhle (Dravanisches Hinterland) - 5.000
"Junkmonger - The Doman Enclave - 5,000 Gil",Quincaillière - Quartier enclavé de Doma - 5 000 gils,Krämerin - Domanische Enklave - 5.000 Gil
"Junkmonger - The Doman Enclave - 5,000 Gil (Requires Quest ""Lighting the Way"")","Quincaillière - Quartier enclavé de Doma - 5 000 gils (requiert la complétion de la quête ""Les lumières de l'enclave"")","Krämerin - Domanische Enklave - 5.000 Gil (Abschluss der Quest ""Laternen für die Toten"" wird benötigt)"
"Junkmonger Nonoroon - Poor Maid's Mill (Upper La Noscea) - 2,400 Gil (Requires FATE: ""Poor Maid's Misfortune"")","Nonoroon renifle-nid - Hameau des Malheureuses (Haue-Noscea) - 2 400 Gils (Requiert la complétion de l'ALÉA : ""Pauvre hameau : des coeurls qui battent"")","Nonoroon - Witwenmühle (Oberes La Noscea) - 2.400 Gil (Das FATE ""Vorsicht bissgi"" muss abgeschlossen sein)"
KFC Promotion (Japan Only),Évènement KFC (Uniquement au Japon),KFC Promotion (nur in Japan)
Karlabos / Sastasha (Hard),Karlabos / Sastasha (brutal),Karlabos / Sastasha (schwer)
"Kasumi - The Gold Saucer - 5,000 Gil",Kasumi - Gold Saucer - 5 000 gils,Kasumi - Gold Saucer - 5.000 Gil
Kelpie / The Drowned City Of Skalla,Kelpie / La Cité engloutie de Skalla,Kelpie / Die versunkene Stadt Skalla
"Killer Wespe / Middle La Noscea (15, 15)","Frelon tueur / Noscea centrale (15, 15)","Killer-Vespula / Zentrales La Noscea (15, 15)"
"Kobold Vendor - 789th Order Dig (Outer La Noscea) - 25,000 Gil (Rank 4)",Vendeur kobold - Carrière du 789e ordre (Noscea extérieure) -  25 000 gils (Rang 4),Kobold-Händler - Abbaugebiet des 789. Ordens (Äußeres La Noscea) - 25.000 Gil (Rang 4)
"Kobold Vendor - 789th Order Dig (Outer La Noscea) - 25,000 Gil (Rank 8)",Vendeur kobold - Carrière du 789e ordre (Noscea extérieure) -  25 000 gils (Rang 8),Kobold-Händler - Abbaugebiet des 789. Ordens (Äußeres La Noscea) - 25.000 Gil (Rang 8)
"Kobold Vendor - 789th Order Dig (Outer La Noscea) - 120,000 Gil (Rank 4)",Vendeur kobold - Carrière du 789e ordre (Noscea extérieure) -  120 000 gils (Rang 4),Kobold-Händler - Abbaugebiet des 789. Ordens (Äußeres La Noscea) - 120.000 Gil (Rang 4)
"Kongamato / The Peaks (11, 25)","Kongamato / Les Pics (11, 25)","Kongamato / Die Zinnen (11, 25)"
Kraken / Sastasha (Hard),Kraken / Sastasha (brutal),Aquadon / Sastasha (schwer)
Timeworn Kumbhiraskin/Ophiotauroskin Map,Vieille carte en peau de kumbhira/d'ophiotauros,Vergilbte Kumbhilaleder-/Ophiotaurosleder-Schatzkarte
Kupo of Fortune,Kupo de la fortune,Glücks-Kupo
Lakshmi / Emanation,Lakshmi / Émanation,Lakshmi / Götterdämmerung - Lakshmi
"Laughing Toad / Western Thanalan (14, 6)","Crapaud rieur / Thanalan occidental (14, 6)","Lachkröte / Westliches Thanalan (14, 6)"
Lawson Promotion (Japan Only),Évènement LAWSON (Uniquement au Japon),Lawson Promotion (nur in Japan)
"Leandryne (Gridania), Fowke (Ul'dah) or Syznthota (Limsa Lominsa) - 1,000 Gil","Leandryne (Gridania), Fowke (Ul'dah) ou Syznthota (Limsa Lominsa) - 1 000 gils","Leandryne (Gridania), Fowke (Ul'dah) oder Synthota (Limsa Lominsa) - 1.000 Gil"
Learn 10 Spells - Whalaqee Totem,Apprendre 10 sorts - Totem bleu,Erlerne 10 Blaumagier Zauber - Totem der Blaumagie
Learn 100 Spells - Whalaqee Totem,Apprendre 100 sorts - Totem bleu,Erlerne 100 Blaumagier Zauber - Totem der Blaumagie
Learn 120 Spells - Whalaqee Totem,Apprendre 120 sorts - Totem bleu,Erlerne 120 Blaumagier Zauber - Totem der Blaumagie
Learn 20 Spells - Whalaqee Totem,Apprendre 20 sorts - Totem bleu,Erlerne 20 Blaumagier Zauber - Totem der Blaumagie
Learn 5 Spells - Whalaqee Totem,Apprendre 5 sorts - Totem bleu,Erlerne 5 Blaumagier Zauber - Totem der Blaumagie
Learn 50 Spells - Whalaqee Totem,Apprendre 50 sorts - Totem bleu,Erlerne 50 Blaumagier Zauber - Totem der Blaumagie
Learned First,"Premier sort de mage bleu, appris automatiquement","Erster Blaumagier Zauber, wird automatisch erlernt"
Legacy Achievement: Handle with Care III,Haut fait Legacy : Frénétique Du Fret III,Legacy Errungenschaft: Vorsicht Zerbrechlich! III
Legacy Achievement: Once in a Lifetime,Haut fait Legacy : Décrocher La Lune,Legacy Errungenschaft: Einmal Im Leben
Legacy Campaign,Campagne Legacy,Legacy Kampagne
"Lentic Mudpuppy / Mor Dhona (13, 10)","Protée lacustre / Mor Dhona (13, 10)","Aufrechter Olm / Mor Dhona (13, 10)"
"Let Slip the Dogs of War (14, 15)","Brigade canine (14, 15)","Vor die Hunde gekommen (14, 15)"
Leuekin (Rhalgr's Reach) / Estrild (Kugane) - 300 Centurio Seals,Leuekin (L'Étendue de Rhalgr) / Estrild (Kugane) - 300 insignes Centurio,Leuekin (Rhalgrs Wacht) / Estrild (Kugane) - 300 Centurio-Abzeichen
Leuekin (Rhalgr's Reach) / Estrild (Kugane) - 800 Centurio Seals,Leuekin (L'Étendue de Rhalgr) / Estrild (Kugane) - 800 insignes Centurio,Leuekin (Rhalgrs Wacht) / Estrild (Kugane) - 800 Centurio-Abzeichen
Level 70 - Whalaqee Totem,Niveau 70 - Totem bleu,Blaumagier Level 70 - Totem der Blaumagie
Level 80 - Whalaqee Totem,Niveau 80 - Totem bleu,Blaumagier Level 80 - Totem der Blaumagie
Leviathan / The Whorleater,Léviathan / Le Briseur de marées,Leviathan / Götterdämmerung - Leviathan
Leviathan / The Whorleater (Hard),Léviathan / Le Briseur de marées (brutal),Leviathan / Götterdämmerung - Leviathan
Little Ladies' Day & Hatching-tide (2024),Fête des demoiselles et chasse aux Prœufs (2024),Das Prinzessinnenfest & Wundereiersuche (2024)
Little Ladies' Day (2014),La fête des demoiselles (2014),Das Prinzessinnenfest (2014)
Little Ladies' Day (2015),La fête des demoiselles (2015),Das Prinzessinnenfest (2015)
Little Ladies' Day (2016),La fête des demoiselles (2016),Das Prinzessinnenfest (2016)
Little Ladies' Day (2017),La fête des demoiselles (2017),Das Prinzessinnenfest (2017)
Little Ladies' Day (2018),La fête des demoiselles (2018),Das Prinzessinnenfest (2018)
Little Ladies' Day (2019),La fête des demoiselles (2019),Das Prinzessinnenfest (2019)
Little Ladies' Day (2020),La fête des demoiselles (2020),Das Prinzessinnenfest (2020)
Little Ladies' Day (2022),La fête des demoiselles (2022),Das Prinzessinnenfest (2022)
Little Ladies' Day (2023),La fête des demoiselles (2023),Das Prinzessinnenfest (2023)
Living Liquid / Alexander - The Arm of the Father,Liquide vivant / Alexander - Le Bras du Père,Belebtes Wasser / Alexander - Arm des Vaters
"Lone Yeti / Coerthas Western Highlands (22, 27)","Yéti solitaire / Hautes terres du Coerthas occidental (22, 27)","Einsamer Yeti / Westliches Hochland von Coerthas (22, 27)"
"Long-tailed Armadillo / Amh Araeng (17, 30)","Tatou longue-queue / Amh Araeng (17, 30)","Panzerschwanz-Gürteltier / Amh Araeng (17, 30)"
Lugus / The Grand Cosmos,Lugus / Le Cosmos coruscant,Lugus / Chateau Cosmea
Luminare (A Rank) / The Lochs,Luminare (Rang A) / Les Lacs,Luminare (A Rang) / Das Fenn
"Luna Vanu - Ok' Gundu Nakki (The Sea of Clouds) - 30,000 Gil (Rank 4)",Luna Vanu - Île Nakki (L'Écume des cieux d'Abalathia) - 30 000 gils (Rang 4),Luna Vanu - Ok' Gundo Nakki (Abalathisches Wolkenmeer) - 30.000 Gil (Rang 4)
"Luna Vanu - Ok' Gundu Nakki (The Sea of Clouds) - 30,000 Gil (Rank 7)",Luna Vanu - Île Nakki (L'Écume des cieux d'Abalathia) - 30 000 gils (Rang 7),Luna Vanu - Ok' Gundo Nakki (Abalathisches Wolkenmeer) - 30.000 Gil (Rang 7)
Luna Vanu - Ok' Gundu Nakki (The Sea of Clouds) - 6 Vanu Whitebones (Rank 8),Luna Vanu - Île Nakki (L'Écume des cieux d'Abalathia) - 6 pièces d'os blanc vanu vanu (Rang 8),Luna Vanu - Ok' Gundo Nakki (Abalathisches Wolkenmeer) - 6 Vanu-Weißknochen (Rang 8)
Luna Vanu - Ok' Gundu Nakki (The Sea of Clouds) - 3 Vanu Whitebones (Rank 3),Luna Vanu - Île Nakki (L'Écume des cieux d'Abalathia) - 3 pièces d'os blanc vanu vanu (Rang 3),Luna Vanu - Ok' Gundo Nakki (Abalathisches Wolkenmeer) - 3 Vanu-Weißknochen (Rang 3)
"Luna Vanu - Ok' Gundu Nakki (The Sea of Clouds) - 200,000 Gil (Rank 7)",Luna Vanu - Île Nakki (L'Écume des cieux d'Abalathia) - 200 000 gils (Rang 7),Luna Vanu - Ok' Gundo Nakki (Abalathisches Wolkenmeer) - 200.000 Gil (Rang 7)
Madhura - Castellum Velodyna (The Fringes) - 3 Ananta Dreamstaves (Rank 5),Madhura - Castellum Velodyna (Les Marges) - 3 barrettes béatifiques anantas (Rang 5),Madhura - Castellum Velodyna (Abanisches Grenzland) - 3 Ananta-Traumstäbe (Rang 5)
Madhura - Castellum Velodyna (The Fringes) - 6 Ananta Dreamstaves (Rank 8),Madhura - Castellum Velodyna (Les Marges) - 6 barrettes béatifiques anantas (Rang 8),Madhura - Castellum Velodyna (Abanisches Grenzland) - 6 Ananta-Traumstäbe (Rang 8)
Madhura - Castellum Velodyna (The Fringes) - 7 Ananta Dreamstaves (Rank 4),Madhura - Castellum Velodyna (Les Marges) - 7 barrettes béatifiques anantas (Rang 4),Madhura - Castellum Velodyna (Abanisches Grenzland) - 7 Ananta-Traumstäbe (Rang 4)
Madhura - Castellum Velodyna (The Fringes) - 7 Ananta Dreamstaves (Rank 9),Madhura - Castellum Velodyna (Les Marges) - 7 barrettes béatifiques anantas (Rang 9),Madhura - Castellum Velodyna (Abanisches Grenzland) - 7 Ananta-Traumstäbe (Rang 9)
